id,domain,skill,difficulty,pendingAction,p0Repaired,p1Upgraded,readyForGate,remainingHardIssues,warnings,calculatorTag,desmosSkill,trapTag,routeTag
antigravity-hard-fff3340b,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-872b4a87,Algebra,Linear functions,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",True,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-f31efa1c,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-03775117,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-53f9d74b,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-7b965178,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-798d9d38,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-a530e260,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-f7772b8a,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-c2d021aa,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-f650e7e9,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-1733d7d5,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-64c17441,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-e12af1d3,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-5dbc1e5c,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-17aa702e,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-dd25566f,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-c7974524,Algebra,Linear equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,math:final_equals_value_is_intermediate,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-9b9786c3,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-1a0e8c1d,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-c314a133,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-9702f1f2,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-40948bed,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-43b033b7,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-65a9a904,Algebra,Linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-ed411f2a,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-220dfea9,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-2198253f,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-409a82ba,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-0c11f895,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-5875256f,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-26790899,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-6efbcf6a,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-a2b53db1,Algebra,Systems of two linear equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-87d9cd0f,Algebra,Systems of two linear equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-a90690c1,Algebra,Systems of two linear equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible; math:explanation_final_value_mismatch,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-6df11e05,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-aa91ba02,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-274cb2ed,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-15e5ea36,Algebra,Systems of two linear equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible; math:explanation_final_value_mismatch,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-466b440d,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-5ff3cb69,Algebra,Systems of two linear equations in two variables,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-08cbc1da,Algebra,Systems of two linear equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,system_setup,evidence_first
antigravity-hard-88524f56,Advanced Math,Systems of equations in two variables,Hard,Fix structural or answer-integrity issue before approval.,False,False,False,math:explanation_final_value_mismatch,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-db7e283e,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-2d00f5d3,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-6f8403ef,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-6241c837,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-3d757e96,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-3c810b11,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-41af31a4,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
