decision,id,sourceFile,sourceIndex,reviewStatusBefore,section,domain,skill,canonicalSkill,microSkill,difficulty,questionType,targetBand,modulePlacement,estimatedTimeSeconds,desmosUseful,calculatorTags,failures,tagIssues,tagChanges,requiredAction,promptWords,explanationWords,correctExplanationWords,distractorExplanationCount
kept_reviewed,1543281b,opensat-pinesat.json,1571,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,17,159,78,3
kept_reviewed,2365d47f,opensat-pinesat.json,1572,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,21,304,88,3
kept_reviewed,25c21c5b,opensat-pinesat.json,1573,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,17,283,88,3
kept_reviewed,random_id_a4,opensat-pinesat.json,1574,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,23,157,42,3
kept_reviewed,random_id_c4,opensat-pinesat.json,1575,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,47,209,134,3
kept_reviewed,a987655b,opensat-pinesat.json,1576,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,11,148,49,3
kept_reviewed,e8a94f9a,opensat-pinesat.json,1577,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,23,145,70,3
kept_reviewed,random_id_10,opensat-pinesat.json,1578,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,32,128,35,3
kept_reviewed,b8e213d6,opensat-pinesat.json,1579,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,30,135,41,3
kept_reviewed,4a85fea6,opensat-pinesat.json,1580,reviewed,Math,Advanced Math,Equivalent expressions,Equivalent expressions,equivalent expressions,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,22,175,88,3
kept_reviewed,3e679962,opensat-pinesat.json,1581,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,23,165,76,3
kept_reviewed,random_id_a1,opensat-pinesat.json,1582,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,31,172,97,3
kept_reviewed,random_id_a2,opensat-pinesat.json,1583,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,24,137,47,3
kept_reviewed,949c662a,opensat-pinesat.json,1584,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,21,299,83,3
kept_reviewed,8436f365,opensat-pinesat.json,1585,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,26,202,103,3
kept_reviewed,random_id_5,opensat-pinesat.json,1586,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,20,145,70,3
kept_reviewed,random_id_a2,opensat-pinesat.json,1587,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,14,282,87,3
kept_reviewed,random_id_c4,opensat-pinesat.json,1588,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,16,162,87,3
kept_reviewed,e9ff8933,opensat-pinesat.json,1589,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,18,151,74,3
kept_reviewed,e16a3ff5,opensat-pinesat.json,1590,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,20,147,39,3
kept_reviewed,random_id_c2,opensat-pinesat.json,1591,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,16,142,43,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1592,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,166,91,3
kept_reviewed,54f587b2,opensat-pinesat.json,1593,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,49,153,78,3
kept_reviewed,random_id_d4,opensat-pinesat.json,1594,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,23,201,90,3
kept_reviewed,random_id_b8,opensat-pinesat.json,1595,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,14,142,43,3
kept_reviewed,random_id_c8,opensat-pinesat.json,1596,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,43,169,83,3
kept_reviewed,848271a7,opensat-pinesat.json,1597,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,191,104,3
kept_reviewed,random_id_2,opensat-pinesat.json,1598,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,16,144,45,3
kept_reviewed,random_id_8,opensat-pinesat.json,1599,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,27,151,58,3
kept_reviewed,a1e2974c,opensat-pinesat.json,1600,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,22,170,62,3
kept_reviewed,random_id_d6,opensat-pinesat.json,1601,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,31,172,82,3
kept_reviewed,random_id_c4,opensat-pinesat.json,1602,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,11,194,86,3
kept_reviewed,12d8c11f,opensat-pinesat.json,1603,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,20,160,85,3
kept_reviewed,random_id_a7,opensat-pinesat.json,1604,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,21,158,74,3
kept_reviewed,random_id_c8,opensat-pinesat.json,1605,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,26,187,112,3
kept_reviewed,67a37043,opensat-pinesat.json,1606,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,10,276,81,3
